"公表日","10歳未満","10代","20代","30代","40代","50代","60代","70代","80代","90歳以上","調査中等"
"2022-08-09","90","59","72","96","81","52","41","38","11","10","5"
"2022-08-10","66","52","95","86","86","44","35","20","17","10","2"
"2022-08-11","56","63","79","62","56","50","26","28","12","3","0"
"2022-08-12","30","18","29","33","24","13","11","4","1","1","1"
"2022-08-13","63","67","80","68","65","45","41","24","13","8","0"
"2022-08-14","44","45","47","47","50","27","19","17","3","0","1"
"2022-08-15","30","27","29","42","40","28","17","7","3","2","1"
"2022-08-16","46","47","48","56","55","43","31","18","13","8","2"
"2022-08-17","81","76","92","99","101","63","53","41","17","5","0"
"2022-08-18","78","70","84","88","104","67","59","32","17","9","1"
"2022-08-19","62","68","73","70","64","60","28","26","9","3","0"
"2022-08-20","58","59","59","70","79","49","36","34","21","6","1"
"2022-08-21","36","43","48","55","36","42","23","18","8","6","5"
"2022-08-22","20","7","25","21","20","14","14","8","5","1","0"
"2022-08-23","98","71","69","106","94","64","54","47","18","8","1"
"2022-08-24","68","50","61","55","74","57","53","36","26","7","0"
"2022-08-25","38","45","32","64","46","40","45","38","19","6","1"
"2022-08-26","49","38","43","53","62","34","37","33","18","7","1"
"2022-08-27","50","45","35","54","49","33","38","17","18","4","0"
"2022-08-28","44","28","20","41","28","24","24","30","12","2","0"
"2022-08-29","21","7","11","9","15","12","7","7","8","3","0"
"2022-08-30","74","57","49","63","76","55","44","33","21","8","0"
"2022-08-31","63","46","45","63","61","45","36","20","19","10","0"
"2022-09-01","34","32","28","57","50","33","28","31","20","9","0"
"2022-09-02","51","49","42","58","58","50","29","26","14","11","0"
"2022-09-03","37","61","33","45","73","41","44","35","26","8","2"
"2022-09-04","69","59","18","42","45","37","30","16","18","8","0"
"2022-09-05","25","21","19","24","27","17","22","20","7","10","0"
"2022-09-06","101","73","46","103","103","68","36","38","29","17","0"
"2022-09-07","77","65","48","78","93","55","33","27","9","7","2"
"2022-09-08","51","55","43","61","58","45","39","36","21","5","0"
"2022-09-09","41","40","29","55","52","53","35","28","22","14","1"
"2022-09-10","43","45","30","43","51","34","17","24","14","11","0"
"2022-09-11","23","22","26","23","49","29","24","30","10","5","0"
"2022-09-12","12","14","14","9","14","13","13","3","8","2","0"
"2022-09-13","83","54","40","67","73","27","34","27","18","8","0"
"2022-09-14","21","43","21","53","52","47","27","20","14","2","0"
"2022-09-15","24","25","15","28","43","34","25","29","19","6","0"
"2022-09-16","22","38","23","27","30","23","9","17","9","2","0"
"2022-09-17","26","30","20","31","36","29","29","19","10","4","0"
"2022-09-18","24","29","15","18","22","17","10","12","2","1","0"
"2022-09-19","13","8","1","9","11","5","4","3","4","2","0"
"2022-09-20","14","9","8","16","9","7","6","3","2","2","0"
"2022-09-21","35","53","33","55","54","32","20","29","13","5","0"
"2022-09-22","21","38","26","49","50","37","22","26","11","3","0"
"2022-09-23","24","33","31","37","42","21","20","16","12","7","0"
"2022-09-24","6","11","9","11","12","5","9","4","10","2","0"
"2022-09-25","42","44","17","30","30","25","22","7","4","4","0"
"2022-09-26","8","17","12","8","15","5","4","2","3","0","0"
"2022-09-27","41","30","28","34","35","26","13","8","9","5","0"
"2022-09-28","20","40","31","40","37","21","19","17","14","7","0"
"2022-09-29","18","20","21","24","30","29","14","11","13","11","0"
"2022-09-30","24","33","21","30","28","18","13","8","12","5","0"
"2022-10-01","30","30","27","20","36","31","17","10","10","6","0"
"2022-10-02","43","22","27","25","28","8","13","8","5","6","0"
"2022-10-03","9","16","5","10","8","5","1","2","0","0","0"
"2022-10-04","75","79","25","37","35","34","14","15","22","5","0"
"2022-10-05","34","67","31","43","26","27","13","10","3","1","0"
"2022-10-06","43","59","27","33","42","28","16","17","4","0","0"
"2022-10-07","29","35","24","32","25","18","14","11","3","1","0"
"2022-10-08","36","41","21","22","37","17","8","10","4","1","0"
"2022-10-09","43","41","10","26","29","13","14","11","3","1","0"
"2022-10-10","6","16","6","11","14","2","4","0","1","0","0"
"2022-10-11","25","26","7","9","14","8","6","2","1","2","0"
"2022-10-12","70","80","32","49","60","27","27","26","21","15","0"
"2022-10-13","85","118","40","54","69","39","9","7","7","4","0"
"2022-10-14","28","56","24","43","51","38","12","13","5","4","0"
"2022-10-15","34","52","19","36","44","22","21","15","12","14","0"
"2022-10-16","38","84","22","37","50","33","14","12","8","25","0"
"2022-10-17","30","32","9","14","20","5","8","0","1","4","0"
"2022-10-18","55","74","38","44","51","42","25","14","15","18","0"
"2022-10-19","69","105","28","56","68","42","26","25","12","4","0"
"2022-10-20","37","84","32","32","52","33","14","13","21","7","0"
"2022-10-21","26","83","36","42","74","32","25","19","9","3","0"
"2022-10-22","40","94","47","39","66","34","19","13","9","5","0"
"2022-10-23","31","63","23","37","43","33","19","8","8","0","0"
"2022-10-24","14","33","5","11","20","11","2","2","0","0","0"
"2022-10-25","71","107","32","50","67","31","21","13","15","12","0"
"2022-10-26","95","133","50","65","90","58","32","24","11","9","0"
"2022-10-27","49","74","40","42","62","39","14","18","12","4","0"
"2022-10-28","43","83","38","46","68","40","29","26","19","13","0"
"2022-10-29","41","68","25","62","61","38","25","12","23","11","0"
"2022-10-30","59","56","21","32","62","32","20","11","10","4","0"
"2022-10-31","29","30","9","24","25","19","9","2","0","0","0"
"2022-11-01","125","124","41","64","91","63","28","28","24","15","0"
"2022-11-02","81","110","47","66","86","65","38","27","22","13","0"
"2022-11-03","60","105","45","76","92","52","28","24","12","3","0"
"2022-11-04","38","56","25","32","28","25","9","6","3","0","0"
"2022-11-05","56","114","49","71","100","61","34","34","16","12","0"
"2022-11-06","73","111","31","52","68","50","25","20","8","5","0"
"2022-11-07","10","22","30","35","26","32","10","0","1","1","0"
"2022-11-08","94","160","80","78","105","88","34","33","35","11","0"
"2022-11-09","89","166","49","84","112","78","43","34","18","7","0"
"2022-11-10","71","95","61","65","90","62","50","30","22","9","0"
"2022-11-11","67","110","55","73","96","58","28","26","25","9","0"
"2022-11-12","87","133","62","95","117","68","36","24","32","14","0"
"2022-11-13","93","78","53","47","63","45","34","15","12","4","0"
"2022-11-14","21","27","31","35","43","22","13","8","4","2","0"
"2022-11-15","101","123","63","87","100","69","51","40","32","18","0"
"2022-11-16","126","140","75","105","121","86","69","44","31","21","0"
"2022-11-17","71","108","43","103","102","79","48","37","29","19","0"
"2022-11-18","62","86","52","62","97","49","34","29","23","15","0"
"2022-11-19","64","98","67","76","92","71","47","44","45","40","0"
"2022-11-20","50","78","40","62","68","57","39","22","22","10","0"
"2022-11-21","24","32","23","35","56","33","7","4","7","2","0"
"2022-11-22","95","105","66","86","113","82","35","38","43","32","0"
"2022-11-23","86","91","84","121","134","94","60","59","89","59","0"
"2022-11-24","6","16","25","32","51","29","13","10","8","3","0"
"2022-11-25","113","74","73","83","94","70","58","42","28","10","0"
"2022-11-26","84","69","91","100","97","77","63","52","49","28","0"
"2022-11-27","54","59","36","61","64","54","30","22","14","7","0"
"2022-11-28","9","16","29","43","35","23","15","2","4","1","0"
"2022-11-29","93","101","59","81","108","58","53","47","43","24","0"
"2022-11-30","96","100","74","86","95","84","50","56","64","41","0"
"2022-12-01","49","68","49","74","81","48","47","37","33","16","0"
"2022-12-02","38","68","58","58","76","54","34","22","23","18","0"
"2022-12-03","55","77","41","57","70","43","34","37","17","9","0"
"2022-12-04","30","41","40","40","60","48","22","14","9","4","0"
"2022-12-05","30","28","13","39","33","21","13","3","2","1","0"
"2022-12-06","61","75","46","43","65","48","35","34","29","17","0"
"2022-12-07","73","87","56","58","77","63","31","40","28","13","0"
"2022-12-08","59","58","44","48","62","49","25","17","25","5","0"
"2022-12-09","23","51","39","38","56","34","21","24","12","5","0"
"2022-12-10","45","60","36","47","62","28","35","26","18","7","0"
"2022-12-11","34","57","17","26","51","31","20","10","10","4","0"
"2022-12-12","12","12","22","21","28","10","8","2","1","0","0"
"2022-12-13","51","124","66","48","78","62","37","31","26","18","0"
"2022-12-14","37","52","57","50","72","65","30","31","26","10","0"
"2022-12-15","37","66","43","54","51","48","17","17","9","10","0"
"2022-12-16","34","51","40","54","74","56","25","31","16","8","0"
"2022-12-17","35","53","42","48","75","40","23","27","15","9","0"
"2022-12-18","23","45","27","31","51","29","21","22","13","8","0"
"2022-12-19","6","22","10","17","28","14","6","1","0","0","0"
"2022-12-20","71","74","42","59","70","51","45","39","21","14","0"
"2022-12-21","36","67","49","59","58","61","30","28","17","4","0"
"2022-12-22","39","44","30","40","35","31","23","11","15","2","0"
"2022-12-23","44","35","32","49","46","36","36","13","18","6","0"
"2022-12-24","35","40","26","34","53","31","19","25","18","6","0"
"2022-12-25","25","30","17","28","19","28","13","9","6","4","0"
"2022-12-26","9","15","8","14","18","11","10","1","2","1","0"
"2022-12-27","73","52","46","61","66","46","43","23","17","13","0"
"2022-12-28","48","50","34","57","61","41","36","26","17","10","0"
"2022-12-29","34","40","29","40","50","23","32","24","9","4","0"
"2022-12-30","26","16","23","21","39","30","18","17","11","5","0"
"2022-12-31","14","12","16","21","18","17","6","13","4","2","0"
"2023-01-01","10","17","18","24","17","17","11","12","2","0","0"
"2023-01-02","6","6","23","9","25","13","9","0","0","0","0"
"2023-01-03","10","17","27","30","27","19","13","11","7","2","0"
"2023-01-04","8","16","26","14","15","21","10","1","0","0","0"
"2023-01-05","26","22","63","47","51","40","22","20","14","7","0"
"2023-01-06","38","43","64","63","77","39","48","31","23","8","0"
"2023-01-07","22","32","54","54","56","49","30","23","18","4","0"
"2023-01-08","17","15","48","19","31","24","22","15","9","3","0"
"2023-01-09","5","11","13","14","12","12","2","0","0","0","0"
"2023-01-10","16","13","19","14","18","19","7","2","1","0","0"
"2023-01-11","18","26","66","38","49","56","17","23","19","9","0"
"2023-01-12","14","17","45","31","33","43","20","16","21","9","0"
"2023-01-13","15","24","42","31","30","23","17","6","9","3","0"
"2023-01-14","25","15","38","30","25","28","15","13","14","4","0"
"2023-01-15","16","17","17","24","27","17","9","9","5","0","0"
"2023-01-16","3","4","6","7","11","5","0","0","2","0","0"
"2023-01-17","22","16","29","26","33","25","35","29","34","9","0"
"2023-01-18","20","8","20","20","28","21","22","20","7","6","0"
"2023-01-19","12","18","20","16","16","20","19","19","6","5","0"
"2023-01-20","6","15","14","20","12","8","9","12","7","4","0"
"2023-01-21","9","9","16","15","22","24","20","18","9","4","0"
"2023-01-22","5","7","9","9","8","11","13","8","4","3","0"
"2023-01-23","4","2","2","3","2","5","0","1","0","0","0"
"2023-01-24","24","14","16","14","16","11","14","20","9","1","0"
"2023-01-25","20","5","6","14","27","16","15","10","6","5","0"
"2023-01-26","7","6","13","12","16","14","12","6","7","1","0"
"2023-01-27","10","5","5","7","20","8","8","7","5","2","0"
"2023-01-28","5","8","14","11","13","14","9","6","4","2","0"
"2023-01-29","14","6","8","9","8","9","4","1","0","2","0"
"2023-01-30","6","4","1","3","4","2","1","0","0","1","0"
"2023-01-31","17","11","10","13","17","25","13","9","7","4","0"
"2023-02-01","10","7","13","14","13","19","5","6","4","2","0"
"2023-02-02","8","8","11","22","17","7","10","7","8","4","0"
"2023-02-03","11","4","8","7","9","8","3","6","4","1","0"
"2023-02-04","8","5","13","19","9","13","5","4","0","3","0"
"2023-02-05","9","3","3","7","4","8","2","5","4","5","0"
"2023-02-06","0","2","2","3","3","3","0","0","0","0","0"
"2023-02-07","16","8","6","13","12","4","12","9","3","3","0"
"2023-02-08","12","7","11","7","5","9","8","3","2","4","0"
"2023-02-09","2","4","6","7","10","3","0","1","1","1","0"
"2023-02-10","2","9","7","8","9","4","7","2","5","3","0"
"2023-02-11","3","15","15","7","9","8","7","2","1","0","0"
"2023-02-12","0","3","1","2","4","3","2","1","1","0","0"
"2023-02-13","0","5","1","2","2","3","2","0","2","1","0"
"2023-02-14","12","14","10","12","18","4","6","3","3","2","0"
"2023-02-15","5","16","9","9","14","15","8","1","6","3","0"
"2023-02-16","2","5","5","4","7","6","2","7","5","0","0"
"2023-02-17","8","5","4","11","12","6","7","2","6","4","0"
"2023-02-18","5","2","5","4","5","6","4","9","3","1","0"
"2023-02-19","12","5","4","6","7","10","5","6","3","1","0"
"2023-02-20","5","6","4","4","2","3","1","2","0","1","0"
"2023-02-21","4","7","11","4","16","9","11","10","8","3","0"
"2023-02-22","7","6","6","7","8","10","5","12","15","10","0"
"2023-02-23","7","5","5","5","6","10","7","9","8","6","0"
"2023-02-24","3","4","0","2","1","1","0","0","0","1","0"
"2023-02-25","15","2","14","10","7","10","10","5","12","7","0"
"2023-02-26","12","5","4","2","7","1","4","1","0","1","0"
"2023-02-27","0","2","1","1","6","4","2","1","6","2","0"
"2023-02-28","16","5","10","4","14","15","7","8","10","6","0"
"2023-03-01","9","3","3","6","5","5","4","4","8","6","0"
"2023-03-02","4","3","9","7","10","8","5","7","7","3","0"
"2023-03-03","0","3","4","7","4","12","6","4","2","0","0"
"2023-03-04","1","1","2","3","1","9","5","4","1","2","0"
"2023-03-05","6","3","1","2","6","4","5","1","4","1","0"
"2023-03-06","1","3","3","6","4","0","1","3","0","0","0"
"2023-03-07","14","4","9","5","7","6","6","3","4","1","0"
"2023-03-08","3","5","2","7","8","8","6","6","0","0","0"
"2023-03-09","8","2","4","3","2","4","2","4","3","0","0"
"2023-03-10","3","6","5","5","8","5","4","3","1","0","0"
"2023-03-11","1","2","3","8","9","5","5","3","1","0","0"
"2023-03-12","2","5","3","2","1","3","0","1","0","1","0"
"2023-03-13","0","3","1","2","1","0","0","0","0","0","0"
"2023-03-14","3","7","5","4","12","7","4","4","3","3","0"
"2023-03-15","1","6","7","7","5","8","3","14","9","3","0"
"2023-03-16","2","1","6","2","3","8","5","5","6","0","0"
"2023-03-17","4","2","6","2","2","8","0","4","4","1","0"
"2023-03-18","3","2","5","3","7","2","3","7","5","2","0"
"2023-03-19","1","6","1","4","2","3","1","4","1","1","0"
"2023-03-20","0","2","0","0","0","0","0","0","0","0","0"
"2023-03-21","1","7","8","6","5","9","6","6","4","1","0"
"2023-03-22","0","4","0","0","1","1","2","3","0","0","0"
"2023-03-23","3","9","7","2","6","7","6","3","7","0","0"
"2023-03-24","2","4","8","4","7","4","1","7","4","2","0"
"2023-03-25","2","6","11","6","11","7","5","5","4","0","0"
"2023-03-26","1","3","3","2","6","3","5","0","2","0","0"
"2023-03-27","0","0","1","1","1","0","0","0","0","0","0"
"2023-03-28","6","15","12","9","19","14","5","4","4","2","0"
"2023-03-29","2","7","4","10","15","14","2","3","4","1","0"
"2023-03-30","2","2","3","4","10","8","5","3","0","0","0"
"2023-03-31","5","7","6","5","17","9","11","9","2","9","0"
"2023-04-01","4","6","7","11","6","8","8","8","6","3","0"
"2023-04-02","6","0","3","6","5","5","5","8","7","6","0"
"2023-04-03","3","0","0","3","1","1","3","0","0","0","0"
"2023-04-04","3","2","10","10","13","9","8","13","8","0","0"
"2023-04-05","3","3","5","6","5","4","8","6","6","2","0"
"2023-04-06","4","3","4","8","8","8","13","6","6","1","0"
"2023-04-07","5","3","2","3","5","8","5","2","4","2","0"
"2023-04-08","5","2","4","6","7","8","9","7","3","2","0"
"2023-04-09","2","0","1","3","1","5","4","2","0","1","0"
"2023-04-10","0","0","0","5","4","2","0","0","1","1","0"
"2023-04-11","8","4","2","4","11","18","4","5","7","1","0"
"2023-04-12","5","5","1","8","9","6","6","6","4","0","0"
"2023-04-13","3","6","3","6","2","7","6","2","0","1","0"
"2023-04-14","5","5","6","1","3","6","4","4","1","1","0"
"2023-04-15","2","2","0","2","3","3","5","1","3","0","0"
"2023-04-16","4","1","1","4","2","4","6","4","4","1","0"
"2023-04-17","0","0","1","1","0","0","0","0","0","0","0"
"2023-04-18","2","15","3","3","8","9","3","3","4","3","0"
"2023-04-19","2","14","6","6","7","15","2","6","3","2","0"
"2023-04-20","4","3","3","7","3","4","2","1","2","0","0"
"2023-04-21","1","10","2","2","8","6","7","3","3","1","0"
"2023-04-22","2","5","0","3","5","5","2","4","2","0","0"
"2023-04-23","3","2","3","1","5","8","5","3","3","0","0"
"2023-04-24","2","2","0","2","1","1","1","0","0","0","0"
"2023-04-25","2","8","4","4","6","11","6","5","4","2","0"
"2023-04-26","3","4","3","2","3","4","3","2","2","0","0"
"2023-04-27","4","11","6","9","7","10","10","2","3","2","0"
"2023-04-28","3","10","9","9","9","9","2","4","1","1","0"
"2023-04-29","4","9","6","5","8","5","6","8","3","0","0"
"2023-04-30","2","4","5","2","2","1","1","1","0","0","0"
"2023-05-01","0","3","0","0","3","1","0","1","1","0","0"
"2023-05-02","5","13","10","11","12","17","12","7","6","4","0"
"2023-05-03","4","8","7","11","15","12","14","2","4","5","0"
"2023-05-04","4","5","3","5","6","3","2","1","1","3","0"
"2023-05-05","6","2","0","0","2","0","0","0","0","0","0"
"2023-05-06","1","2","1","3","3","2","1","1","1","0","0"
"2023-05-07","5","7","7","11","15","9","8","12","4","3","0"
"2023-05-08","1","6","3","5","8","2","2","3","0","1","0"
